repetition_bucket,variability,position_in_workload,source_path,measured_query_name,num_joins_in_user_query,num_joins_in_benchmark_query,redset_query_id
70%-80%,mid_variability,31,imdb/benchmarks/ceb/10a/fd0058725babf4fba5445b0226a9030da31f9aa8.sql,rbk_0183_ceb_10a_fd0058725babf4fba5445b0226a9030da31f9aa8,1,6,90093
70%-80%,mid_variability,32,imdb/benchmarks/ceb/10a/fe2eb3a8d76a12f5a5487e0a328bd294353322ca.sql,rbk_0188_ceb_10a_fe2eb3a8d76a12f5a5487e0a328bd294353322ca,1,6,81170
70%-80%,mid_variability,33,imdb/benchmarks/ceb/10a/fce1432c9028f8e313a579905fb3eba9b785179d.sql,rbk_0182_ceb_10a_fce1432c9028f8e313a579905fb3eba9b785179d,1,6,81433
70%-80%,mid_variability,34,imdb/benchmarks/ceb/10a/fcc58742b98426ab3b0c39979914c615637a2207.sql,rbk_0181_ceb_10a_fcc58742b98426ab3b0c39979914c615637a2207,1,6,97765
70%-80%,mid_variability,35,imdb/benchmarks/ceb/10a/fcc1ca542628add1264f6a1afcfbe6f7d6bc5b5f.sql,rbk_0180_ceb_10a_fcc1ca542628add1264f6a1afcfbe6f7d6bc5b5f,1,6,64996
70%-80%,mid_variability,36,imdb/benchmarks/ceb/10a/fcb7816e4d5887e8a5fd27142974c02491c09833.sql,rbk_0179_ceb_10a_fcb7816e4d5887e8a5fd27142974c02491c09833,1,6,97419
70%-80%,mid_variability,37,imdb/benchmarks/ceb/10a/fc64416adca80a8f03d6e1e19d8088d3d27373c8.sql,rbk_0178_ceb_10a_fc64416adca80a8f03d6e1e19d8088d3d27373c8,1,6,73781
70%-80%,mid_variability,38,imdb/benchmarks/ceb/10a/fbe7221b2bc751d53062208b3ae25604d04fbdb9.sql,rbk_0177_ceb_10a_fbe7221b2bc751d53062208b3ae25604d04fbdb9,1,6,75799
70%-80%,mid_variability,39,imdb/benchmarks/ceb/10a/fce1432c9028f8e313a579905fb3eba9b785179d.sql,rbk_0182_ceb_10a_fce1432c9028f8e313a579905fb3eba9b785179d,1,6,81561
70%-80%,mid_variability,40,imdb/benchmarks/ceb/10a/fb0913174b4e0f6b782a510736a2c65a9636ed12.sql,rbk_0176_ceb_10a_fb0913174b4e0f6b782a510736a2c65a9636ed12,1,6,68745
70%-80%,mid_variability,41,imdb/benchmarks/ceb/10a/fce1432c9028f8e313a579905fb3eba9b785179d.sql,rbk_0182_ceb_10a_fce1432c9028f8e313a579905fb3eba9b785179d,1,6,89531
70%-80%,mid_variability,42,imdb/benchmarks/ceb/10a/f957488dffe52b327c1beabc8cfff94d0243ce47.sql,rbk_0175_ceb_10a_f957488dffe52b327c1beabc8cfff94d0243ce47,1,6,76148
70%-80%,mid_variability,43,imdb/benchmarks/ceb/10a/f940aa79e650ae4167d9194891d16ff0a53bdcd9.sql,rbk_0174_ceb_10a_f940aa79e650ae4167d9194891d16ff0a53bdcd9,1,6,83063
70%-80%,mid_variability,44,imdb/benchmarks/ceb/10a/f8bc3ee18b967d17a31f74e33b0a6e4942f90250.sql,rbk_0173_ceb_10a_f8bc3ee18b967d17a31f74e33b0a6e4942f90250,1,6,83081
70%-80%,mid_variability,45,imdb/benchmarks/ceb/10a/f84bcebe7bcddb94129666031473a9d3d30014e0.sql,rbk_0172_ceb_10a_f84bcebe7bcddb94129666031473a9d3d30014e0,1,6,79698
70%-80%,mid_variability,46,imdb/benchmarks/ceb/10a/f7fec7e3a6fc8e92b29c7222dcd1919ef3a348af.sql,rbk_0171_ceb_10a_f7fec7e3a6fc8e92b29c7222dcd1919ef3a348af,1,6,65368
70%-80%,mid_variability,47,imdb/benchmarks/ceb/10a/f7fb7e491d3aa362194045f0a8dd6408ad98ade0.sql,rbk_0170_ceb_10a_f7fb7e491d3aa362194045f0a8dd6408ad98ade0,1,6,75702
70%-80%,mid_variability,48,imdb/benchmarks/ceb/10a/fce1432c9028f8e313a579905fb3eba9b785179d.sql,rbk_0182_ceb_10a_fce1432c9028f8e313a579905fb3eba9b785179d,1,6,83731
70%-80%,mid_variability,49,imdb/benchmarks/ceb/10a/f72a93edb877626a029820332a1864e88f3fa014.sql,rbk_0169_ceb_10a_f72a93edb877626a029820332a1864e88f3fa014,1,6,69442
70%-80%,mid_variability,50,imdb/benchmarks/ceb/10a/fce1432c9028f8e313a579905fb3eba9b785179d.sql,rbk_0182_ceb_10a_fce1432c9028f8e313a579905fb3eba9b785179d,1,6,68963
70%-80%,mid_variability,51,imdb/benchmarks/ceb/10a/fce1432c9028f8e313a579905fb3eba9b785179d.sql,rbk_0182_ceb_10a_fce1432c9028f8e313a579905fb3eba9b785179d,1,6,93720
70%-80%,mid_variability,52,imdb/benchmarks/ceb/10a/f6beba9049546c04119c56b3ebc830b17e1cf4bc.sql,rbk_0168_ceb_10a_f6beba9049546c04119c56b3ebc830b17e1cf4bc,1,6,81511
70%-80%,mid_variability,53,imdb/benchmarks/ceb/10a/f6a29c2f08f9b0fd4b77006a7c2953d589825b21.sql,rbk_0167_ceb_10a_f6a29c2f08f9b0fd4b77006a7c2953d589825b21,1,6,89018
70%-80%,mid_variability,54,imdb/benchmarks/ceb/10a/fb0913174b4e0f6b782a510736a2c65a9636ed12.sql,rbk_0176_ceb_10a_fb0913174b4e0f6b782a510736a2c65a9636ed12,1,6,82961
70%-80%,mid_variability,55,imdb/benchmarks/ceb/10a/f6830f5b3e0132a538039ea0e2fe693b9d281265.sql,rbk_0166_ceb_10a_f6830f5b3e0132a538039ea0e2fe693b9d281265,1,6,90574
70%-80%,mid_variability,56,imdb/benchmarks/ceb/10a/fce1432c9028f8e313a579905fb3eba9b785179d.sql,rbk_0182_ceb_10a_fce1432c9028f8e313a579905fb3eba9b785179d,1,6,74159
70%-80%,mid_variability,57,imdb/benchmarks/ceb/10a/f636bf40b0c0b57bf8c6b4fcbbf278d189df19d3.sql,rbk_0165_ceb_10a_f636bf40b0c0b57bf8c6b4fcbbf278d189df19d3,1,6,67111
70%-80%,mid_variability,58,imdb/benchmarks/ceb/10a/fce1432c9028f8e313a579905fb3eba9b785179d.sql,rbk_0182_ceb_10a_fce1432c9028f8e313a579905fb3eba9b785179d,1,6,83625
70%-80%,mid_variability,59,imdb/benchmarks/ceb/10a/f84bcebe7bcddb94129666031473a9d3d30014e0.sql,rbk_0172_ceb_10a_f84bcebe7bcddb94129666031473a9d3d30014e0,1,6,79871
70%-80%,mid_variability,60,imdb/benchmarks/ceb/10a/fce1432c9028f8e313a579905fb3eba9b785179d.sql,rbk_0182_ceb_10a_fce1432c9028f8e313a579905fb3eba9b785179d,1,6,84611
70%-80%,mid_variability,61,imdb/benchmarks/ceb/10a/fce1432c9028f8e313a579905fb3eba9b785179d.sql,rbk_0182_ceb_10a_fce1432c9028f8e313a579905fb3eba9b785179d,1,6,82309
70%-80%,mid_variability,62,imdb/benchmarks/ceb/10a/fce1432c9028f8e313a579905fb3eba9b785179d.sql,rbk_0182_ceb_10a_fce1432c9028f8e313a579905fb3eba9b785179d,1,6,65721
70%-80%,mid_variability,63,imdb/benchmarks/ceb/10a/f62b50fe30cf38b1656df742f919c18a7b2bd922.sql,rbk_0164_ceb_10a_f62b50fe30cf38b1656df742f919c18a7b2bd922,1,6,70043
70%-80%,mid_variability,64,imdb/benchmarks/ceb/10a/f62850911fa2239d86d6f0edeeb371d9b8f77431.sql,rbk_0163_ceb_10a_f62850911fa2239d86d6f0edeeb371d9b8f77431,1,6,67103
70%-80%,mid_variability,65,imdb/benchmarks/ceb/10a/f599ce082cdb192974438e659a158cfa6646d4c8.sql,rbk_0162_ceb_10a_f599ce082cdb192974438e659a158cfa6646d4c8,1,6,66327
70%-80%,mid_variability,66,imdb/benchmarks/ceb/3a/3a999.sql,rbk_0375_ceb_3a_3a999,2,9,93013
70%-80%,mid_variability,67,imdb/benchmarks/ceb/5a/5a999.sql,rbk_0442_ceb_5a_5a999,2,9,67172
70%-80%,mid_variability,68,imdb/benchmarks/ceb/10a/f58ff1412a938bbdbf7970be4b4272a94d778a5f.sql,rbk_0161_ceb_10a_f58ff1412a938bbdbf7970be4b4272a94d778a5f,1,6,82398
70%-80%,mid_variability,69,imdb/benchmarks/ceb/10a/f56ff35ed8e1a6a9cf58b839da47916f0530d6cc.sql,rbk_0160_ceb_10a_f56ff35ed8e1a6a9cf58b839da47916f0530d6cc,1,6,89735
70%-80%,mid_variability,70,imdb/benchmarks/ceb/10a/f55d37e667a4c3bd71cd84a11646e9640d198d75.sql,rbk_0159_ceb_10a_f55d37e667a4c3bd71cd84a11646e9640d198d75,1,6,67601
70%-80%,mid_variability,71,imdb/benchmarks/ceb/10a/f54faa893e4996e7208c627e55e8d2bdaa460e50.sql,rbk_0158_ceb_10a_f54faa893e4996e7208c627e55e8d2bdaa460e50,1,6,84441
70%-80%,mid_variability,72,imdb/benchmarks/ceb/11a/fe9f99ecc087c8840691c9b100708bfa43569855.sql,rbk_0217_ceb_11a_fe9f99ecc087c8840691c9b100708bfa43569855,2,9,73341
70%-80%,mid_variability,73,imdb/benchmarks/ceb/10a/f52ac3c7e71c470fc620ac74f4f6b98546930c44.sql,rbk_0157_ceb_10a_f52ac3c7e71c470fc620ac74f4f6b98546930c44,1,6,68360
70%-80%,mid_variability,74,imdb/benchmarks/ceb/10a/f52ac3c7e71c470fc620ac74f4f6b98546930c44.sql,rbk_0157_ceb_10a_f52ac3c7e71c470fc620ac74f4f6b98546930c44,1,6,72092
70%-80%,mid_variability,75,imdb/benchmarks/ceb/10a/f5222dee1c1935921b046729a4440c588ae07ee5.sql,rbk_0156_ceb_10a_f5222dee1c1935921b046729a4440c588ae07ee5,1,6,2195
70%-80%,mid_variability,76,imdb/benchmarks/ceb/10a/f52ac3c7e71c470fc620ac74f4f6b98546930c44.sql,rbk_0157_ceb_10a_f52ac3c7e71c470fc620ac74f4f6b98546930c44,1,6,89683
70%-80%,mid_variability,77,imdb/benchmarks/ceb/11a/fdac0e602405ac158554ecf456acfebab3a248c0.sql,rbk_0216_ceb_11a_fdac0e602405ac158554ecf456acfebab3a248c0,2,9,75853
70%-80%,mid_variability,78,imdb/benchmarks/ceb/11a/fcd0ecd19dfceed5f87d0f4576bd9ab255c13f2b.sql,rbk_0215_ceb_11a_fcd0ecd19dfceed5f87d0f4576bd9ab255c13f2b,2,9,83655
70%-80%,mid_variability,79,imdb/benchmarks/ceb/11a/fbac0d23c5266c1594905f03aad47b367ae6fb15.sql,rbk_0214_ceb_11a_fbac0d23c5266c1594905f03aad47b367ae6fb15,2,9,73985
70%-80%,mid_variability,80,imdb/benchmarks/ceb/10a/f460a60054ccdc407d6f43f7ec2e3b68734e9284.sql,rbk_0155_ceb_10a_f460a60054ccdc407d6f43f7ec2e3b68734e9284,1,6,2104
70%-80%,mid_variability,81,imdb/benchmarks/ceb/11a/faafcf46b86562030be4950ef34e81ece39d97ba.sql,rbk_0213_ceb_11a_faafcf46b86562030be4950ef34e81ece39d97ba,2,9,90506
70%-80%,mid_variability,82,imdb/benchmarks/ceb/11a/f9d4327aa29ac7f5277b79882381641fea12a7f6.sql,rbk_0212_ceb_11a_f9d4327aa29ac7f5277b79882381641fea12a7f6,2,9,70459
70%-80%,mid_variability,83,imdb/benchmarks/ceb/11a/f98be05f103f7c2cce3c2dca1c0d0833ec50f0b9.sql,rbk_0211_ceb_11a_f98be05f103f7c2cce3c2dca1c0d0833ec50f0b9,2,9,72809
70%-80%,mid_variability,84,imdb/benchmarks/ceb/11a/fcd0ecd19dfceed5f87d0f4576bd9ab255c13f2b.sql,rbk_0215_ceb_11a_fcd0ecd19dfceed5f87d0f4576bd9ab255c13f2b,2,9,89736
70%-80%,mid_variability,85,imdb/benchmarks/ceb/11a/f7b9e7d4a36c8cbb783d3e3d1ecb76c98d6d1bd1.sql,rbk_0210_ceb_11a_f7b9e7d4a36c8cbb783d3e3d1ecb76c98d6d1bd1,2,9,78627
70%-80%,mid_variability,86,imdb/benchmarks/ceb/11a/f6ba0015a5ebc1750281041f71a367e22e487fb7.sql,rbk_0209_ceb_11a_f6ba0015a5ebc1750281041f71a367e22e487fb7,2,9,75944
70%-80%,mid_variability,87,imdb/benchmarks/ceb/10a/f44e11e05312751aed578e99662faaef39704609.sql,rbk_0154_ceb_10a_f44e11e05312751aed578e99662faaef39704609,1,6,2052
70%-80%,mid_variability,88,imdb/benchmarks/ceb/10a/f430d8243eb06353fbd716ac9a77eb09a36de5c7.sql,rbk_0153_ceb_10a_f430d8243eb06353fbd716ac9a77eb09a36de5c7,1,6,2113
70%-80%,mid_variability,89,imdb/benchmarks/ceb/10a/f3539a984a8f057f6ba513c293593bdbb8ec523c.sql,rbk_0152_ceb_10a_f3539a984a8f057f6ba513c293593bdbb8ec523c,1,6,2110
70%-80%,mid_variability,90,imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,rbk_0397_ceb_3b_ff942a1052c1a10be7e152823a06322c07a314a3,2,9,72731
70%-80%,mid_variability,91,imdb/benchmarks/ceb/10a/f33c42be8454d0e1823e578572022699fb67185d.sql,rbk_0151_ceb_10a_f33c42be8454d0e1823e578572022699fb67185d,1,6,2056
70%-80%,mid_variability,92,imdb/benchmarks/ceb/10a/f2deef7e2e7222180691d84c6494482b75fdf688.sql,rbk_0150_ceb_10a_f2deef7e2e7222180691d84c6494482b75fdf688,1,6,2053
70%-80%,mid_variability,93,imdb/benchmarks/ceb/10a/f2a3d4276497bb81578f5588fabc559a57977ccb.sql,rbk_0149_ceb_10a_f2a3d4276497bb81578f5588fabc559a57977ccb,1,6,2095
70%-80%,mid_variability,94,imdb/benchmarks/ceb/10a/f2064923351388e03d492e7de432394e3da92046.sql,rbk_0148_ceb_10a_f2064923351388e03d492e7de432394e3da92046,1,6,2083
70%-80%,mid_variability,95,imdb/benchmarks/ceb/10a/f1fca4bb9857f5fd44f291472d651985df18d2b0.sql,rbk_0147_ceb_10a_f1fca4bb9857f5fd44f291472d651985df18d2b0,1,6,2092
70%-80%,mid_variability,96,imdb/benchmarks/ceb/10a/f1e9a05a339c6b7362ed3561ebf66cd7954a2c86.sql,rbk_0146_ceb_10a_f1e9a05a339c6b7362ed3561ebf66cd7954a2c86,1,6,2086
70%-80%,mid_variability,97,imdb/benchmarks/ceb/10a/f1abdecb7328db05a465d42d406a8132a36de9ab.sql,rbk_0145_ceb_10a_f1abdecb7328db05a465d42d406a8132a36de9ab,1,6,2096
70%-80%,mid_variability,98,imdb/benchmarks/ceb/10a/f193f0a7c97a00ea8d55103b0f73d9f890d03832.sql,rbk_0144_ceb_10a_f193f0a7c97a00ea8d55103b0f73d9f890d03832,1,6,2071
70%-80%,mid_variability,99,imdb/benchmarks/ceb/10a/f1858a80cec40459faae312ecf18caa8b02e2928.sql,rbk_0143_ceb_10a_f1858a80cec40459faae312ecf18caa8b02e2928,1,6,2091
70%-80%,mid_variability,100,imdb/benchmarks/ceb/3b/ff7b376cf38c8e80ec4ed702f956a20b23144109.sql,rbk_0396_ceb_3b_ff7b376cf38c8e80ec4ed702f956a20b23144109,2,9,2051
70%-80%,mid_variability,101,imdb/benchmarks/ceb/10a/f0fbb474a6fb9c857e3983bf21ffb6a7798ab617.sql,rbk_0142_ceb_10a_f0fbb474a6fb9c857e3983bf21ffb6a7798ab617,1,6,90276
70%-80%,mid_variability,102,imdb/benchmarks/ceb/10a/f0fbb474a6fb9c857e3983bf21ffb6a7798ab617.sql,rbk_0142_ceb_10a_f0fbb474a6fb9c857e3983bf21ffb6a7798ab617,1,6,66203
70%-80%,mid_variability,103,imdb/benchmarks/ceb/10a/f0fbb474a6fb9c857e3983bf21ffb6a7798ab617.sql,rbk_0142_ceb_10a_f0fbb474a6fb9c857e3983bf21ffb6a7798ab617,1,6,68873
70%-80%,mid_variability,104,imdb/benchmarks/ceb/10a/f0dcb01f769647a072a93c3b4fcd22910442da26.sql,rbk_0141_ceb_10a_f0dcb01f769647a072a93c3b4fcd22910442da26,1,6,8420
70%-80%,mid_variability,105,imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,rbk_0397_ceb_3b_ff942a1052c1a10be7e152823a06322c07a314a3,2,9,76977
70%-80%,mid_variability,106,imdb/benchmarks/ceb/10a/f0bad71831be9b9433539dbfa9e5db3e2b5c18cb.sql,rbk_0140_ceb_10a_f0bad71831be9b9433539dbfa9e5db3e2b5c18cb,1,6,81720
70%-80%,mid_variability,107,imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,rbk_0397_ceb_3b_ff942a1052c1a10be7e152823a06322c07a314a3,2,9,78234
70%-80%,mid_variability,108,imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,rbk_0397_ceb_3b_ff942a1052c1a10be7e152823a06322c07a314a3,2,9,66318
70%-80%,mid_variability,109,imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,rbk_0397_ceb_3b_ff942a1052c1a10be7e152823a06322c07a314a3,2,9,65822
70%-80%,mid_variability,110,imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,rbk_0397_ceb_3b_ff942a1052c1a10be7e152823a06322c07a314a3,2,9,72301
70%-80%,mid_variability,111,imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,rbk_0397_ceb_3b_ff942a1052c1a10be7e152823a06322c07a314a3,2,9,81075
70%-80%,mid_variability,112,imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,rbk_0397_ceb_3b_ff942a1052c1a10be7e152823a06322c07a314a3,2,9,82003
70%-80%,mid_variability,113,imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,rbk_0397_ceb_3b_ff942a1052c1a10be7e152823a06322c07a314a3,2,9,81827
70%-80%,mid_variability,114,imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,rbk_0397_ceb_3b_ff942a1052c1a10be7e152823a06322c07a314a3,2,9,69124
70%-80%,mid_variability,115,imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,rbk_0397_ceb_3b_ff942a1052c1a10be7e152823a06322c07a314a3,2,9,74160
70%-80%,mid_variability,116,imdb/benchmarks/ceb/10a/f1fca4bb9857f5fd44f291472d651985df18d2b0.sql,rbk_0147_ceb_10a_f1fca4bb9857f5fd44f291472d651985df18d2b0,1,6,69649
70%-80%,mid_variability,117,imdb/benchmarks/ceb/10a/f33c42be8454d0e1823e578572022699fb67185d.sql,rbk_0151_ceb_10a_f33c42be8454d0e1823e578572022699fb67185d,1,6,98094
70%-80%,mid_variability,118,imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,rbk_0397_ceb_3b_ff942a1052c1a10be7e152823a06322c07a314a3,2,9,84579
70%-80%,mid_variability,119,imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,rbk_0397_ceb_3b_ff942a1052c1a10be7e152823a06322c07a314a3,2,9,82964
70%-80%,mid_variability,120,imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,rbk_0397_ceb_3b_ff942a1052c1a10be7e152823a06322c07a314a3,2,9,89564
70%-80%,mid_variability,121,imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,rbk_0397_ceb_3b_ff942a1052c1a10be7e152823a06322c07a314a3,2,9,97987
70%-80%,mid_variability,122,imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,rbk_0397_ceb_3b_ff942a1052c1a10be7e152823a06322c07a314a3,2,9,83065
70%-80%,mid_variability,123,imdb/benchmarks/ceb/10a/f01b2eb575db47e3c4c5f9622d94b5e988ad78d4.sql,rbk_0139_ceb_10a_f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,1,6,88970
70%-80%,mid_variability,124,imdb/benchmarks/ceb/10a/f01b2eb575db47e3c4c5f9622d94b5e988ad78d4.sql,rbk_0139_ceb_10a_f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,1,6,65267
70%-80%,mid_variability,125,imdb/benchmarks/ceb/10a/efcf6366c9b9775682ba5620b48627c75d91242b.sql,rbk_0138_ceb_10a_efcf6366c9b9775682ba5620b48627c75d91242b,1,6,76063
70%-80%,mid_variability,126,imdb/benchmarks/ceb/10a/ef9ae27aa234cbafa3cde0767006aaaee8cd970c.sql,rbk_0137_ceb_10a_ef9ae27aa234cbafa3cde0767006aaaee8cd970c,1,6,94149
70%-80%,mid_variability,127,imdb/benchmarks/ceb/10a/ef8d553c6def9ae9e52686030ec861707f76147e.sql,rbk_0136_ceb_10a_ef8d553c6def9ae9e52686030ec861707f76147e,1,6,94034
70%-80%,mid_variability,128,imdb/benchmarks/ceb/10a/ef8d553c6def9ae9e52686030ec861707f76147e.sql,rbk_0136_ceb_10a_ef8d553c6def9ae9e52686030ec861707f76147e,1,6,72207
70%-80%,mid_variability,129,imdb/benchmarks/ceb/10a/ef72cb3f791fca483385961867e5dd6270585c5b.sql,rbk_0135_ceb_10a_ef72cb3f791fca483385961867e5dd6270585c5b,1,6,89120
70%-80%,mid_variability,130,imdb/benchmarks/ceb/10a/f01b2eb575db47e3c4c5f9622d94b5e988ad78d4.sql,rbk_0139_ceb_10a_f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,1,6,83931
70%-80%,mid_variability,131,imdb/benchmarks/ceb/10a/ef8d553c6def9ae9e52686030ec861707f76147e.sql,rbk_0136_ceb_10a_ef8d553c6def9ae9e52686030ec861707f76147e,1,6,93634
70%-80%,mid_variability,132,imdb/benchmarks/ceb/10a/ef8d553c6def9ae9e52686030ec861707f76147e.sql,rbk_0136_ceb_10a_ef8d553c6def9ae9e52686030ec861707f76147e,1,6,74291
70%-80%,mid_variability,133,imdb/benchmarks/ceb/10a/ef9ae27aa234cbafa3cde0767006aaaee8cd970c.sql,rbk_0137_ceb_10a_ef9ae27aa234cbafa3cde0767006aaaee8cd970c,1,6,76339
70%-80%,mid_variability,134,imdb/benchmarks/ceb/10a/ef72cb3f791fca483385961867e5dd6270585c5b.sql,rbk_0135_ceb_10a_ef72cb3f791fca483385961867e5dd6270585c5b,1,6,68179
70%-80%,mid_variability,135,imdb/benchmarks/ceb/10a/ef4c56613ad818333fdc8a95b6afc78f0fb83ee3.sql,rbk_0134_ceb_10a_ef4c56613ad818333fdc8a95b6afc78f0fb83ee3,1,6,69558
70%-80%,mid_variability,136,imdb/benchmarks/ceb/10a/ef4c56613ad818333fdc8a95b6afc78f0fb83ee3.sql,rbk_0134_ceb_10a_ef4c56613ad818333fdc8a95b6afc78f0fb83ee3,1,6,97729
70%-80%,mid_variability,137,imdb/benchmarks/ceb/10a/ef8d553c6def9ae9e52686030ec861707f76147e.sql,rbk_0136_ceb_10a_ef8d553c6def9ae9e52686030ec861707f76147e,1,6,97261
70%-80%,mid_variability,138,imdb/benchmarks/ceb/10a/ef3476260a728827dd04b802cfd0965f2af88d9a.sql,rbk_0133_ceb_10a_ef3476260a728827dd04b802cfd0965f2af88d9a,1,6,97285
70%-80%,mid_variability,139,imdb/benchmarks/ceb/10a/ef8d553c6def9ae9e52686030ec861707f76147e.sql,rbk_0136_ceb_10a_ef8d553c6def9ae9e52686030ec861707f76147e,1,6,80734
70%-80%,mid_variability,140,imdb/benchmarks/ceb/10a/f01b2eb575db47e3c4c5f9622d94b5e988ad78d4.sql,rbk_0139_ceb_10a_f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,1,6,79603
70%-80%,mid_variability,141,imdb/benchmarks/ceb/10a/efcf6366c9b9775682ba5620b48627c75d91242b.sql,rbk_0138_ceb_10a_efcf6366c9b9775682ba5620b48627c75d91242b,1,6,75976
70%-80%,mid_variability,142,imdb/benchmarks/ceb/10a/eecc9badd6e377224a6f7b122ef7ec70120c629f.sql,rbk_0132_ceb_10a_eecc9badd6e377224a6f7b122ef7ec70120c629f,1,6,67671
70%-80%,mid_variability,143,imdb/benchmarks/ceb/10a/eeb273099477dcd7b048f4ef8abf94dffc50f9ac.sql,rbk_0131_ceb_10a_eeb273099477dcd7b048f4ef8abf94dffc50f9ac,1,6,78041
70%-80%,mid_variability,144,imdb/benchmarks/ceb/10a/ee5f4f2e4e7d47179981b1a2e72ed3d1ac507f9a.sql,rbk_0130_ceb_10a_ee5f4f2e4e7d47179981b1a2e72ed3d1ac507f9a,1,6,70746
70%-80%,mid_variability,145,imdb/benchmarks/ceb/10a/ef8d553c6def9ae9e52686030ec861707f76147e.sql,rbk_0136_ceb_10a_ef8d553c6def9ae9e52686030ec861707f76147e,1,6,79930
70%-80%,mid_variability,146,imdb/benchmarks/ceb/10a/ee5608d013aac6fcf50c2c7ae16c6b6a50afde53.sql,rbk_0129_ceb_10a_ee5608d013aac6fcf50c2c7ae16c6b6a50afde53,1,6,93170
70%-80%,mid_variability,147,imdb/benchmarks/ceb/10a/ee489237fd2d594d0118bb06205e71eb077ed3d7.sql,rbk_0128_ceb_10a_ee489237fd2d594d0118bb06205e71eb077ed3d7,1,6,78087
70%-80%,mid_variability,148,imdb/benchmarks/ceb/10a/efcf6366c9b9775682ba5620b48627c75d91242b.sql,rbk_0138_ceb_10a_efcf6366c9b9775682ba5620b48627c75d91242b,1,6,73738
70%-80%,mid_variability,149,imdb/benchmarks/ceb/10a/ee5608d013aac6fcf50c2c7ae16c6b6a50afde53.sql,rbk_0129_ceb_10a_ee5608d013aac6fcf50c2c7ae16c6b6a50afde53,1,6,76664
70%-80%,mid_variability,150,imdb/benchmarks/ceb/10a/ef72cb3f791fca483385961867e5dd6270585c5b.sql,rbk_0135_ceb_10a_ef72cb3f791fca483385961867e5dd6270585c5b,1,6,69786
70%-80%,mid_variability,151,imdb/benchmarks/ceb/10a/f0fbb474a6fb9c857e3983bf21ffb6a7798ab617.sql,rbk_0142_ceb_10a_f0fbb474a6fb9c857e3983bf21ffb6a7798ab617,1,6,78867
70%-80%,mid_variability,152,imdb/benchmarks/ceb/10a/ee5608d013aac6fcf50c2c7ae16c6b6a50afde53.sql,rbk_0129_ceb_10a_ee5608d013aac6fcf50c2c7ae16c6b6a50afde53,1,6,71092
70%-80%,mid_variability,153,imdb/benchmarks/ceb/10a/efcf6366c9b9775682ba5620b48627c75d91242b.sql,rbk_0138_ceb_10a_efcf6366c9b9775682ba5620b48627c75d91242b,1,6,89051
70%-80%,mid_variability,154,imdb/benchmarks/ceb/10a/eeb273099477dcd7b048f4ef8abf94dffc50f9ac.sql,rbk_0131_ceb_10a_eeb273099477dcd7b048f4ef8abf94dffc50f9ac,1,6,69559
70%-80%,mid_variability,155,imdb/benchmarks/ceb/10a/ee46877d0663a810ad9b22e83fd05ad02863eb0d.sql,rbk_0127_ceb_10a_ee46877d0663a810ad9b22e83fd05ad02863eb0d,1,6,71067
70%-80%,mid_variability,156,imdb/benchmarks/ceb/10a/efcf6366c9b9775682ba5620b48627c75d91242b.sql,rbk_0138_ceb_10a_efcf6366c9b9775682ba5620b48627c75d91242b,1,6,81563
70%-80%,mid_variability,157,imdb/benchmarks/ceb/10a/ef3476260a728827dd04b802cfd0965f2af88d9a.sql,rbk_0133_ceb_10a_ef3476260a728827dd04b802cfd0965f2af88d9a,1,6,72811
70%-80%,mid_variability,158,imdb/benchmarks/ceb/10a/ee46877d0663a810ad9b22e83fd05ad02863eb0d.sql,rbk_0127_ceb_10a_ee46877d0663a810ad9b22e83fd05ad02863eb0d,1,6,68508
70%-80%,mid_variability,159,imdb/benchmarks/ceb/10a/ee423a8d6faede22d31f2aab78dc79ae4506e820.sql,rbk_0126_ceb_10a_ee423a8d6faede22d31f2aab78dc79ae4506e820,1,6,70962
